log2FoldChange,baseMean,padj,position,bin,product,gene,domain,phylum,class,order,family,genus,species
0.382142273,44.76007666,0.011550983,NODE_7282_length_8401_cov_7.706326_pgaptmp_002081,201007_15_DNA_mat_2_top_bin.53,ATP-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,CBA1134,NA
0.307947282,64.31289177,0.023707247,NODE_943_length_28714_cov_8.322865_pgaptmp_002307,201007_15_DNA_mat_2_top_bin.53,translation elongation factor EF-1 subunit alpha,tuf,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,CBA1134,NA
0.575084961,35.41448854,0.026509833,NODE_1363_length_23943_cov_7.357334_pgaptmp_000371,201007_15_DNA_mat_2_top_bin.53,30S ribosomal protein S13,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,CBA1134,NA
-0.609389359,23.7965387,0.040031926,NODE_2258_length_18168_cov_7.205377_pgaptmp_001002,201007_15_DNA_mat_2_top_bin.53,extracellular solute-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,CBA1134,NA
0.687268504,18.19761738,0.040031926,NODE_18641_length_4053_cov_6.994747_pgaptmp_000789,201007_15_DNA_mat_2_top_bin.53,DNA-directed RNA polymerase subunit H,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,CBA1134,NA
0.531136567,23.47712781,0.00901003,NODE_2258_length_18168_cov_7.205377_pgaptmp_001008,201007_15_DNA_mat_2_top_bin.53,transcription initiation factor IIB,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,CBA1134,NA
0.997505877,13.62228417,0.03839715,NODE_8094_length_7743_cov_7.144121_pgaptmp_002208,201007_15_DNA_mat_2_top_bin.53,HpcH/HpaI aldolase/citrate lyase family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,CBA1134,NA
0.673540081,20.97049226,0.040031926,NODE_5494_length_10357_cov_7.560862_pgaptmp_001874,201007_15_DNA_mat_2_top_bin.53,PspA/IM30 family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,CBA1134,NA
-0.742218815,6.191817952,0.048376141,NODE_2258_length_18168_cov_7.205377_pgaptmp_001003,201007_15_DNA_mat_2_top_bin.53,sugar ABC transporter permease,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,CBA1134,NA
1.448863818,5.133325631,0.011550983,NODE_10817_length_6220_cov_6.539984_pgaptmp_000092,201007_15_DNA_mat_2_top_bin.53,3-isopropylmalate dehydratase large subunit,leuC,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,CBA1134,NA
-1.270898143,3.015837707,0.023707247,NODE_9394_length_6913_cov_9.275591_pgaptmp_002302,201007_15_DNA_mat_2_top_bin.53,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,CBA1134,NA
1.048017268,3.959841924,0.03839715,NODE_4828_length_11327_cov_7.168204_pgaptmp_001739,201007_15_DNA_mat_2_top_bin.53,DUF4013 domain-containing protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,CBA1134,NA
-1.324790117,2.822319894,0.023632147,NODE_2939_length_15627_cov_6.641343_pgaptmp_001393,201007_15_DNA_mat_2_top_bin.53,BCCT family transporter,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,CBA1134,NA
-1.163575677,3.867855539,0.00901003,NODE_943_length_28714_cov_8.322865_pgaptmp_002334,201007_15_DNA_mat_2_top_bin.53,ABC transporter substrate-binding protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae,CBA1134,NA
0.549355045,294.0880204,1.06E-06,NODE_1750_length_13608_cov_8.270420_pgaptmp_000377,201005_12_DNA_2_bin.35,adenosylcobalamin-dependent ribonucleoside-diphosphate reductase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi
-0.306281712,774.3609072,0.011736206,NODE_6341_length_5540_cov_9.448131_pgaptmp_001247,201005_12_DNA_2_bin.35,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi
0.548178106,125.7354652,0.001497845,NODE_6350_length_5534_cov_11.235992_pgaptmp_001254,201005_12_DNA_2_bin.35,formate dehydrogenase subunit alpha,fdhF,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi
-0.310396478,182.6970723,0.001688393,NODE_1373_length_15570_cov_8.111118_pgaptmp_000179,201005_12_DNA_2_bin.35,purine/pyrimidine permease,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi
-0.562865122,328.4424224,0.000198238,NODE_2147_length_11791_cov_8.503494_pgaptmp_000497,201005_12_DNA_2_bin.35,glutathione-independent formaldehyde dehydrogenase,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi
-0.388470308,164.2932233,0.027635706,NODE_7502_length_4895_cov_9.351033_pgaptmp_001391,201005_12_DNA_2_bin.35,aminomethyl transferase family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi
0.392836066,68.28748235,0.029535261,NODE_9200_length_4209_cov_10.880116_pgaptmp_001578,201005_12_DNA_2_bin.35,polyprenyl synthetase family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi
0.54733754,47.44809749,0.043907246,NODE_1673_length_14031_cov_11.502147_pgaptmp_000330,201005_12_DNA_2_bin.35,50S ribosomal protein L10,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi
0.439536078,39.69812096,0.032976787,NODE_1384_length_15492_cov_10.639697_pgaptmp_000198,201005_12_DNA_2_bin.35,2-phospho-L-lactate guanylyltransferase,cofC,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi
-1.215698523,12.42532714,0.00451441,NODE_1673_length_14031_cov_11.502147_pgaptmp_000328,201005_12_DNA_2_bin.35,hypothetical protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi
2.050651306,6.336242441,0.000551585,NODE_16134_length_2769_cov_9.640383_pgaptmp_000309,201005_12_DNA_2_bin.35,hydroxymethylglutaryl-CoA synthase family protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi
1.177352862,12.50731857,0.021409975,NODE_3027_length_9453_cov_9.354437_pgaptmp_000749,201005_12_DNA_2_bin.35,GTPase HflX,hflX,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi
1.501629341,5.229870465,0.035119237,NODE_10447_length_3830_cov_5.344106_pgaptmp_000017,201005_12_DNA_2_bin.35,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,NA,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi
0.227255479,1764.865781,0.005211838,NODE_2803_length_9952_cov_81.876326_pgaptmp_001229,201005_12_DNA_2_bin.30,S8 family serine peptidase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.249448836,2178.440442,0.014922364,NODE_8086_length_4632_cov_100.450513_pgaptmp_002271,201005_12_DNA_2_bin.30,extracellular solute-binding protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.966194643,898.4904379,6.07E-58,NODE_213_length_40796_cov_82.224614_pgaptmp_000936,201005_12_DNA_2_bin.30,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.543871681,272.1759585,1.36E-06,NODE_2771_length_10020_cov_78.363472_pgaptmp_001184,201005_12_DNA_2_bin.30,elongation factor G,fusA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.414432886,484.4724014,3.76E-07,NODE_2818_length_9898_cov_70.094483_pgaptmp_001235,201005_12_DNA_2_bin.30,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.156595294,349.7507569,0.03428767,NODE_3135_length_9225_cov_82.345256_pgaptmp_001298,201005_12_DNA_2_bin.30,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.265167458,370.8253642,8.15E-06,NODE_123_length_50602_cov_72.219914_pgaptmp_000283,201005_12_DNA_2_bin.30,MotA/TolQ/ExbB proton channel family protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.340490172,461.6082839,9.07E-08,NODE_2003_length_12430_cov_86.318626_pgaptmp_000911,201005_12_DNA_2_bin.30,TonB-dependent receptor,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.267554285,256.0808993,0.00189276,NODE_3720_length_8217_cov_76.909213_pgaptmp_001602,201005_12_DNA_2_bin.30,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.184005612,370.6333118,0.03722542,NODE_740_length_21993_cov_79.427979_pgaptmp_002195,201005_12_DNA_2_bin.30,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.530933653,159.9216842,0.010106413,NODE_2338_length_11157_cov_87.676455_pgaptmp_001043,201005_12_DNA_2_bin.30,ATP-binding protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.392854136,175.4869811,0.003463179,NODE_102_length_53104_cov_73.721239_pgaptmp_000023,201005_12_DNA_2_bin.30,choice-of-anchor B family protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.227370844,258.8340813,0.007694734,NODE_1729_length_13746_cov_86.831568_pgaptmp_000736,201005_12_DNA_2_bin.30,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.183853898,201.9559813,0.03428767,NODE_322_length_33532_cov_83.461003_pgaptmp_001358,201005_12_DNA_2_bin.30,PH domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.381574967,226.8114648,0.023792841,NODE_2818_length_9898_cov_70.094483_pgaptmp_001238,201005_12_DNA_2_bin.30,carboxypeptidase regulatory-like domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.65807623,127.7987166,7.41E-07,NODE_2771_length_10020_cov_78.363472_pgaptmp_001185,201005_12_DNA_2_bin.30,30S ribosomal protein S7,rpsG,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.365165479,233.9840043,2.36E-10,NODE_736_length_22072_cov_86.894627_pgaptmp_002176,201005_12_DNA_2_bin.30,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.352070884,94.62280125,0.034316964,NODE_2904_length_9714_cov_80.933016_pgaptmp_001254,201005_12_DNA_2_bin.30,carboxypeptidase-like regulatory domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.285039472,149.1294339,0.025642844,NODE_4713_length_6858_cov_69.949140_pgaptmp_001851,201005_12_DNA_2_bin.30,acyl-CoA dehydrogenase family protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.495876966,238.2000594,0.000234979,NODE_374_length_31006_cov_72.907337_pgaptmp_001628,201005_12_DNA_2_bin.30,SusC/RagA family TonB-linked outer membrane protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.33093988,233.5417693,1.18E-07,NODE_736_length_22072_cov_86.894627_pgaptmp_002175,201005_12_DNA_2_bin.30,2Fe-2S iron-sulfur cluster-binding protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.532583663,186.168155,0.000255526,NODE_1547_length_14621_cov_72.417548_pgaptmp_000627,201005_12_DNA_2_bin.30,aldehyde dehydrogenase family protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.705276095,133.4570698,2.57E-08,NODE_2771_length_10020_cov_78.363472_pgaptmp_001186,201005_12_DNA_2_bin.30,30S ribosomal protein S12,rpsL,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.887510531,57.5433478,0.004956347,NODE_722_length_22323_cov_86.493129_pgaptmp_002168,201005_12_DNA_2_bin.30,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.338133168,106.5282647,0.00189276,NODE_618_length_23783_cov_85.734449_pgaptmp_002026,201005_12_DNA_2_bin.30,sulfurtransferase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.228316772,156.0648029,0.035618971,NODE_1231_length_16532_cov_71.547490_pgaptmp_000210,201005_12_DNA_2_bin.30,fibronectin type III domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.266969062,191.564592,0.027212655,NODE_589_length_24451_cov_86.910436_pgaptmp_001988,201005_12_DNA_2_bin.30,peptidylprolyl isomerase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.366327479,130.0766937,0.032417323,NODE_5000_length_6581_cov_82.343855_pgaptmp_001908,201005_12_DNA_2_bin.30,succinate dehydrogenase flavoprotein subunit,sdhA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.918504704,202.6399431,2.06E-23,NODE_213_length_40796_cov_82.224614_pgaptmp_000960,201005_12_DNA_2_bin.30,SusC/RagA family TonB-linked outer membrane protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.32206835,145.5360419,0.029056666,NODE_190_length_42927_cov_79.091552_pgaptmp_000832,201005_12_DNA_2_bin.30,4Fe-4S dicluster domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.343474015,102.6246841,0.013611156,NODE_1547_length_14621_cov_72.417548_pgaptmp_000630,201005_12_DNA_2_bin.30,protein translocase subunit SecD,secD,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.450213749,159.8204722,0.002191317,NODE_10334_length_3858_cov_80.182750_pgaptmp_000063,201005_12_DNA_2_bin.30,acetate--CoA ligase,acs,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.278952245,101.3704928,0.03722542,NODE_3720_length_8217_cov_76.909213_pgaptmp_001603,201005_12_DNA_2_bin.30,SusC/RagA family TonB-linked outer membrane protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-1.139167323,134.9813864,2.85E-14,NODE_213_length_40796_cov_82.224614_pgaptmp_000961,201005_12_DNA_2_bin.30,SusD/RagB family nutrient-binding outer membrane lipoprotein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.631701146,60.20868445,0.004387567,NODE_1203_length_16836_cov_72.657827_pgaptmp_000167,201005_12_DNA_2_bin.30,50S ribosomal protein L5,rplE,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.38693882,109.7666147,0.037777228,NODE_3268_length_8954_cov_81.351051_pgaptmp_001393,201005_12_DNA_2_bin.30,translation elongation factor 4,lepA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.813000793,61.2484801,0.002122526,NODE_418_length_28978_cov_86.691180_pgaptmp_001712,201005_12_DNA_2_bin.30,excinuclease ABC subunit UvrA,uvrA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.590662694,90.6889255,0.018751722,NODE_374_length_31006_cov_72.907337_pgaptmp_001627,201005_12_DNA_2_bin.30,SusD/RagB family nutrient-binding outer membrane lipoprotein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
1.987430246,50.50985402,2.82E-06,NODE_2163_length_11739_cov_86.309825_pgaptmp_000986,201005_12_DNA_2_bin.30,ATP-binding cassette domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.57305121,66.34676697,0.002347257,NODE_1821_length_13235_cov_79.080804_pgaptmp_000803,201005_12_DNA_2_bin.30,pyridoxal phosphate-dependent aminotransferase family protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.768850564,66.06035609,2.36E-10,NODE_1203_length_16836_cov_72.657827_pgaptmp_000179,201005_12_DNA_2_bin.30,50S ribosomal protein L3,rplC,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.244326042,140.619239,0.03652791,NODE_1209_length_16740_cov_81.409230_pgaptmp_000201,201005_12_DNA_2_bin.30,bifunctional nuclease family protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.288706684,81.22581199,0.034025379,NODE_1638_length_14197_cov_80.148918_pgaptmp_000675,201005_12_DNA_2_bin.30,YfhO family protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.487681112,88.72088358,0.000152001,NODE_8454_length_4480_cov_70.084520_pgaptmp_002302,201005_12_DNA_2_bin.30,squalene/phytoene synthase family protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.33003503,128.402092,0.0120053,NODE_4106_length_7628_cov_79.682160_pgaptmp_001650,201005_12_DNA_2_bin.30,cold shock domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.606443964,57.91009965,0.003079811,NODE_1203_length_16836_cov_72.657827_pgaptmp_000166,201005_12_DNA_2_bin.30,30S ribosomal protein S14,rpsN,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.244134424,112.892413,0.029085881,NODE_5187_length_6405_cov_77.758110_pgaptmp_001912,201005_12_DNA_2_bin.30,T9SS type A sorting domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.659890719,28.92649831,0.034580751,NODE_1203_length_16836_cov_72.657827_pgaptmp_000168,201005_12_DNA_2_bin.30,50S ribosomal protein L24,rplX,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.332089844,103.2319703,0.015258646,NODE_1911_length_12819_cov_78.786666_pgaptmp_000860,201005_12_DNA_2_bin.30,glutamate-cysteine ligase family protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.347459627,59.71601513,0.043333053,NODE_136_length_48573_cov_77.703553_pgaptmp_000414,201005_12_DNA_2_bin.30,phosphoenolpyruvate synthase,ppsA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.321237831,100.2666262,0.044602132,NODE_5000_length_6581_cov_82.343855_pgaptmp_001910,201005_12_DNA_2_bin.30,"succinate dehydrogenase, cytochrome b556 subunit",sdhC,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.599699788,44.34510473,0.003087617,NODE_1203_length_16836_cov_72.657827_pgaptmp_000164,201005_12_DNA_2_bin.30,50S ribosomal protein L6,rplF,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
1.026077618,36.14257353,1.90E-06,NODE_2904_length_9714_cov_80.933016_pgaptmp_001257,201005_12_DNA_2_bin.30,molecular chaperone DnaK,dnaK,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.372976663,88.32218746,0.010515437,NODE_374_length_31006_cov_72.907337_pgaptmp_001632,201005_12_DNA_2_bin.30,cold shock domain-containing protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.730963966,66.96187875,5.35E-09,NODE_6628_length_5362_cov_86.014132_pgaptmp_002056,201005_12_DNA_2_bin.30,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.502448885,34.28083637,0.041786333,NODE_1203_length_16836_cov_72.657827_pgaptmp_000181,201005_12_DNA_2_bin.30,30S ribosomal protein S10,rpsJ,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
0.355999043,106.5474918,0.010596068,NODE_260_length_36944_cov_76.639622_pgaptmp_001106,201005_12_DNA_2_bin.30,SusC/RagA family TonB-linked outer membrane protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.58753609,79.57706535,0.000165096,NODE_2818_length_9898_cov_70.094483_pgaptmp_001236,201005_12_DNA_2_bin.30,hypothetical protein,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.436661452,81.99342614,0.032417323,NODE_1952_length_12619_cov_90.116683_pgaptmp_000893,201005_12_DNA_2_bin.30,DNA polymerase III subunit beta,dnaN,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.494739552,103.1913808,0.024167171,NODE_260_length_36944_cov_76.639622_pgaptmp_001117,201005_12_DNA_2_bin.30,serine hydrolase,NA,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
-0.417784925,110.8601055,0.002468625,NODE_3459_length_8641_cov_80.732006_pgaptmp_001508,201005_12_DNA_2_bin.30,"2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase",sucB,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Salinibacteraceae,Salinibacter,NA
